Time ch_1 ch_2 ch_3 ch_4 ch_5 ch_6 ch_7 ch_8 
1180236.042063 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180236.050959 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.061105 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.070595 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.081340 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.091028 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180236.100993 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180236.110826 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180236.121194 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180236.132448 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180236.140632 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180236.150878 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.160760 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.170930 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.181065 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.190888 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180236.201312 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180236.210664 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180236.220668 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180236.230651 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180236.241102 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180236.251682 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.260587 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.271472 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.280933 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.290830 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180236.301309 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180236.310703 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180236.320761 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180236.331494 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180236.341688 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180236.352079 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.361137 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.371870 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.382038 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.390845 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180236.401360 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180236.410824 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180236.421797 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180236.430778 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180236.441189 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180236.450837 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.461887 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.471480 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.480591 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.491627 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180236.500839 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180236.510962 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180236.521276 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180236.531000 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180236.541742 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180236.551005 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.560868 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.571378 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.582603 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.592250 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180236.600750 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180236.612324 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180236.620587 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180236.634077 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180236.640368 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180236.651462 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.661477 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.670491 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.680778 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.690820 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180236.701461 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180236.710464 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180236.720693 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180236.730910 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180236.740467 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180236.750920 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.760555 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.770896 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.780672 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.791717 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180236.801792 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180236.811370 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180236.821374 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180236.833096 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180236.841558 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180236.851430 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.861189 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.871142 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.882337 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.892256 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180236.902266 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180236.911125 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180236.921718 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180236.931301 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180236.941362 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180236.951605 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.961079 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.971384 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180236.981955 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180236.991290 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180237.001696 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.012030 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.021182 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.031724 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.041246 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180237.052297 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.061119 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.072151 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.083169 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.092218 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180237.102378 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.111672 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.121267 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.131571 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.140863 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180237.151363 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.161535 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.171699 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.181492 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.191310 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180237.201345 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.211514 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.222683 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.231611 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.241335 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180237.251645 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.261178 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.271207 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.281528 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.291128 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180237.301664 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.312671 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.321092 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.332941 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.340278 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180237.350814 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.360356 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.370822 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.381335 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.390684 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180237.401195 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.410800 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.420595 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.431114 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.440851 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180237.450969 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.460715 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.472065 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.480389 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.491106 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180237.501220 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.510598 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.521243 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.531726 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.541144 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180237.552334 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.561273 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.572339 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.581671 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.591085 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180237.601370 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.611102 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.621430 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.631658 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.642049 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180237.652312 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.661414 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.671464 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.681731 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.691422 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180237.702796 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.711248 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.721478 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.733117 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.741006 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180237.751414 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.761220 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.771280 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.781749 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.792073 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180237.802211 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.811214 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.821483 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.831760 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.843745 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180237.851895 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.861573 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.872095 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.882798 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.891222 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180237.902002 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.911635 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.921474 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180237.933295 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180237.942199 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180237.951969 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.961176 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.971372 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180237.981607 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180237.991376 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180238.002017 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.012333 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.022192 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.031757 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.041072 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180238.051811 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.061163 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.071417 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.082973 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.091626 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180238.101906 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.111249 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.121217 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.132135 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.141480 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180238.153353 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.164125 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.172244 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.181794 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.191517 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180238.201511 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.211692 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.222122 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.231684 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.241410 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180238.251670 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.262364 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.271797 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.282110 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.291262 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180238.302357 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.311303 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.321363 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.332421 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.341776 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180238.351932 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.361469 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.371518 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.382683 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.391057 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180238.401761 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.411387 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.421300 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.432412 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.442480 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180238.451684 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.461397 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.471658 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.482132 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.491464 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180238.501693 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.510512 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.520358 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.531068 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.541872 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180238.550798 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.561091 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.570636 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.580409 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.590420 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180238.600710 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.610567 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.620257 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180238.630546 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180238.640458 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180238.651414 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.660717 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.672212 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180238.681041 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180238.690490 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180238.701652 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
