Time ch_1 ch_2 ch_3 ch_4 ch_5 ch_6 ch_7 ch_8 
1690488.514681 0.743522 -0.144735 1.748406 0.382889 1.408310 -0.342549 0.474184 0.356678 
1690488.525418 -0.677567 -0.218543 -0.923334 0.815501 -0.373223 0.190505 0.811145 0.544780 
1690488.534879 0.926671 1.262359 -1.464293 -1.626865 0.181459 0.889243 -1.439450 -1.529107 
1690488.545094 0.891099 0.539149 1.694634 0.316699 -0.950033 0.851247 -1.218787 -1.616075 
1690488.555004 -1.231281 -0.340255 0.863654 0.411809 -0.913284 -0.945594 0.976304 -1.292011 
1690488.565262 -0.209092 0.157673 0.654243 0.193602 1.429158 0.794519 -1.343307 -0.181369 
1690488.576204 -1.488188 1.933420 -0.303189 0.020520 0.608119 -0.374112 0.372716 0.051725 
1690488.585706 0.775021 -0.979301 0.235563 0.901889 0.138213 0.160051 -0.830970 0.040824 
1690488.595460 1.490488 -0.633650 0.425689 -0.223456 -0.178982 0.465429 -0.585435 0.358096 
1690488.606413 -0.460088 -0.724534 -1.199883 -1.964250 0.093192 1.425982 1.369895 2.398670 
1690488.615316 0.421517 -0.006071 -1.556636 -0.499620 0.911920 -0.469161 -1.592217 1.722916 
1690488.626056 0.600347 -0.330499 -0.784210 -1.487740 1.306861 0.386588 0.253958 0.436106 
1690488.635972 -1.351990 0.360145 -2.221147 -0.943030 -2.174562 0.936951 -1.190511 0.724639 
1690488.645190 -0.435886 -0.298398 0.259609 -0.970847 0.898896 0.870565 0.264185 1.252394 
1690488.654910 2.041059 0.098403 -0.172250 1.140469 -0.680221 0.819058 0.036507 -0.553000 
1690488.665166 -0.222153 -0.980458 -0.178270 -0.814147 0.852740 -0.230057 0.568881 0.035484 
1690488.676771 0.949808 -0.117845 0.999343 0.083094 1.959117 0.199431 -1.443687 1.133482 
1690488.685317 -1.714902 -0.345697 1.287431 -0.644170 0.452782 0.148428 -0.818724 -1.818378 
1690488.696549 -0.569488 -0.494227 0.356932 -1.140306 -0.028016 1.287265 0.655281 -1.093169 
1690488.704906 0.666896 -0.331845 -0.648764 -0.491005 1.590610 2.998567 -0.037688 -0.385718 
1690488.715110 -0.168680 -1.502133 -0.517741 1.184097 0.390284 1.739475 1.927076 1.216856 
1690488.725038 -0.383852 -0.748261 0.562449 0.058330 0.011114 0.768663 0.250949 -0.995028 
1690488.735718 -1.116772 -0.126250 1.032757 -1.518791 -0.955829 -0.144692 0.330740 0.185343 
1690488.745029 0.303212 -0.487167 -1.018821 0.276043 -0.987552 1.118817 0.021858 -0.657958 
1690488.755138 0.601643 -0.056749 -0.215980 0.113168 2.051597 0.548566 0.520491 -1.432322 
1690488.765061 -1.461255 -1.087703 -1.571838 -0.495436 -1.353235 0.742786 2.218446 -0.806010 
1690488.775536 0.106206 -1.141964 0.314272 1.537719 0.138253 0.900723 0.789515 1.699182 
1690488.785453 -0.508997 0.339725 1.332032 -0.514597 -0.143680 -1.496737 0.086424 0.678830 
1690488.796156 1.099385 -1.707730 0.501220 -0.229201 1.368782 1.202383 -1.956615 0.817347 
1690488.805245 1.424480 -1.074450 0.512991 0.538820 1.035156 -1.234590 -1.246706 1.756024 
1690488.814852 1.103592 -1.464063 0.077937 0.879413 0.135522 -0.287630 1.041643 -1.331122 
1690488.825607 -0.534337 0.706241 0.147720 -0.773989 -0.907637 0.745264 -0.217037 -1.114809 
1690488.836273 0.954136 -0.793278 -0.285928 -1.191344 -0.568440 0.960206 0.245765 0.236379 
1690488.845664 -0.760626 -0.906140 0.915170 -1.965048 0.684097 2.024204 0.928460 0.065013 
1690488.855060 0.172662 0.641741 -0.092592 -0.132295 0.202276 -1.514956 -1.801841 -0.627795 
1690488.865006 -1.404302 -1.215822 0.096990 0.516708 -0.132209 0.446560 0.745264 -0.568498 
1690488.876332 -0.951167 1.007336 1.208767 0.000852 -1.700763 0.289290 -1.007452 -0.231380 
1690488.885289 0.451877 0.084521 0.558719 1.179791 -0.081667 -1.447888 1.540733 1.563102 
1690488.895183 -0.037726 -0.160582 -1.631619 -0.056806 1.735490 -0.067738 -1.268338 0.316945 
1690488.905009 0.635466 0.842368 1.021207 1.323287 1.246239 0.300721 1.410517 0.101347 
1690488.915039 1.285445 3.105280 -0.018926 0.861720 0.551157 0.470492 1.477475 -0.156974 
1690488.926228 0.074045 1.400166 -1.063717 0.854050 1.189471 -0.371276 0.069053 0.308591 
1690488.935771 1.809404 0.174084 -1.419533 -0.766780 0.027391 -0.146347 2.037493 1.404079 
1690488.945305 -0.729660 0.123035 0.141968 -2.735657 -0.813148 -0.450458 0.547270 0.750575 
1690488.955768 -0.508811 0.991720 -0.134887 1.183288 -2.385506 -1.218661 0.026271 -0.935125 
1690488.965083 0.010936 -0.577751 -0.085649 1.320732 -0.868113 -1.147269 1.275597 0.762646 
1690488.975352 -0.487611 2.088620 0.087352 0.116514 -0.599414 0.290524 0.356089 -0.929427 
1690488.986612 0.412681 0.376182 0.249709 -0.453320 0.075088 1.423761 -0.761832 1.284315 
1690488.995042 -1.436991 -1.714457 -0.401213 1.289955 -0.749527 2.020776 -1.484075 -2.121296 
1690489.005170 -1.604928 1.720678 -0.577446 -0.159978 0.255264 1.110517 -0.634259 0.136208 
1690489.016186 0.842569 -1.051719 1.694077 1.840206 0.732002 1.799305 -0.372927 1.226309 
1690489.025599 -0.278272 0.689612 -0.726285 -0.079912 -0.745929 -0.609661 -1.526248 0.043242 
1690489.035055 -0.754062 -1.474684 1.233114 0.308254 -1.101547 0.313851 0.110685 -0.975763 
1690489.045057 2.023901 -0.492409 0.278419 -0.379999 -0.262852 1.056462 -0.325042 0.139320 
1690489.055395 -0.037424 0.044592 -0.279885 -0.663387 0.743312 1.152992 -0.038762 -0.207490 
1690489.065063 -0.964322 0.105600 0.120190 0.716730 -1.628060 0.678535 1.223669 0.450536 
1690489.075968 0.888958 -0.567512 -0.241380 0.880307 0.029762 -1.958919 -0.015749 -0.606027 
1690489.085602 0.857984 0.758687 0.686539 1.332184 -0.084534 1.933904 -0.198170 -0.225715 
1690489.096340 -0.255116 -1.167198 -0.536989 -1.240376 -0.316746 1.291968 1.711897 0.497184 
1690489.105083 -0.442976 -0.963188 1.154764 -0.036028 -0.797376 0.880782 2.723909 -0.040869 
1690489.115444 -0.776566 0.905484 -0.567124 -0.579892 -0.813236 1.096438 -0.799810 -0.212382 
1690489.126075 -0.618918 -1.783272 -0.640050 1.303219 0.173799 -0.970339 -0.493195 0.293483 
1690489.135985 0.352515 -0.697251 -1.929615 -0.142316 2.730570 1.546714 -0.009048 0.069018 
1690489.145675 -1.097168 0.637671 -0.895410 2.093533 0.407267 1.295785 1.201385 0.047681 
1690489.155059 -0.601180 1.197627 -0.170619 3.034546 -1.148359 -0.146688 -0.180160 1.622811 
1690489.165052 1.005022 -1.019504 -0.491240 0.983476 -1.351419 -0.333694 -0.613509 -1.202563 
1690489.175760 -0.182566 -0.528856 -0.530890 -0.477546 0.067249 -0.480371 0.029576 -0.627822 
1690489.186004 0.471001 0.369462 -1.941115 0.620691 0.887539 -1.684725 -0.077698 -0.571668 
1690489.195316 -0.542880 -0.309778 1.401685 1.559070 -0.501845 -0.826316 -0.245622 1.162974 
1690489.206376 0.683746 0.637282 0.542330 -0.842092 -0.647232 2.311951 -0.444356 2.194184 
1690489.215087 0.206447 -1.078537 -1.517905 0.434279 -1.456948 0.607675 -0.162437 -0.161006 
1690489.225764 0.160550 1.532792 -0.577654 -0.323017 0.084813 0.172610 0.172213 -0.317598 
1690489.235996 0.073950 0.131815 0.654524 -0.858685 1.354248 1.090871 1.296665 1.373397 
1690489.245700 0.316250 -0.484905 -1.199187 -0.694964 -0.571134 1.060103 0.468492 -1.802014 
1690489.255199 -0.743018 -0.091290 1.043849 0.644363 0.831692 -0.781119 -1.901497 -0.183839 
1690489.265293 -0.272842 -0.855449 0.075395 -0.435636 -1.840266 -0.786588 1.919902 1.105736 
1690489.275981 -0.589368 -0.613307 0.274599 -0.163735 -0.155654 -0.567202 0.971579 0.817077 
1690489.285342 -1.263345 0.047105 0.864094 0.344358 0.104750 -1.344243 1.115191 1.062212 
1690489.295536 -0.710016 -0.418715 0.406422 -1.379746 1.241449 1.063129 1.106420 -0.180019 
1690489.305296 -1.296245 1.479592 0.433833 -1.651757 0.709829 0.087275 0.420000 0.893539 
1690489.316481 -0.387436 -1.791576 -0.426649 -0.112371 -0.637137 -0.871406 0.706432 -0.409789 
1690489.326146 -0.286312 0.235710 1.245904 0.154805 -0.384605 -0.007787 -0.581676 -0.393650 
1690489.336363 -0.943701 -0.281344 0.267087 -0.507197 0.797779 -1.168597 -1.540241 -0.636127 
1690489.346910 -0.557198 -2.644767 -0.161194 1.324401 -0.294374 -0.150961 0.111543 0.426629 
1690489.355070 -0.592644 0.826881 2.081961 -0.586212 0.232098 0.270355 -0.364491 0.727910 
1690489.365495 -0.838901 1.540551 -0.801560 -0.048508 -0.192770 -1.024698 0.615058 -0.748229 
1690489.376101 2.262870 1.271165 -1.356685 -0.685794 -1.170124 0.851912 0.636850 0.923869 
1690489.386830 0.151615 2.191967 1.196998 -0.627144 -0.300829 0.211754 0.320261 -1.250424 
1690489.395252 0.683145 -0.647128 -0.636204 1.061362 -0.634949 -0.915095 -0.797760 -0.491017 
1690489.405180 0.108303 0.357937 0.546204 -0.253153 -0.103978 -0.222227 0.248573 0.919962 
1690489.415146 1.474569 -0.437136 -0.145669 -1.372993 0.938551 -0.578485 -0.588238 0.231811 
1690489.425666 0.279662 0.414733 0.976188 -1.466031 -0.272243 0.807878 0.624057 -1.095722 
1690489.435524 1.684607 -1.014068 -0.316082 0.543097 -1.224914 -0.900308 -0.757682 -0.542379 
1690489.445462 -0.392054 -1.070807 -0.734754 0.464855 -0.263791 0.350543 0.611686 -1.071802 
1690489.455570 1.964171 2.663264 0.662868 0.239217 -0.068687 -0.932568 1.808483 0.580676 
1690489.465193 0.311605 0.342484 1.434510 0.239027 -0.865688 0.677394 -0.164902 1.077540 
1690489.475702 0.091950 0.615430 -0.488133 -1.795506 1.635311 0.849896 1.038989 -2.867358 
1690489.485611 0.876763 1.339110 -0.253709 -0.180391 0.827758 -1.452837 0.136042 1.693371 
1690489.495429 0.621525 -1.898280 -0.749331 -0.925669 -1.349465 -1.263281 0.254090 4.217015 
1690489.505306 0.744176 -1.395497 -1.510945 1.701518 0.380220 0.329356 -0.995367 0.451576 
1690489.515229 1.239634 0.355813 0.412624 1.167789 -0.244429 2.027416 -1.030025 0.162048 
1690489.525849 -0.143419 0.432590 2.382519 -0.085917 0.360830 -0.031750 0.410208 0.129202 
1690489.536297 0.906147 -0.592246 2.254636 0.006365 -1.990996 0.676855 0.192167 0.908038 
1690489.545408 0.287633 -0.002423 1.431464 0.357711 -1.148964 0.691385 -0.955758 -0.416432 
1690489.555320 2.014919 1.462816 -0.377660 -0.368759 -1.861225 0.972318 -1.673798 0.004586 
1690489.565243 -0.668195 -1.067999 -0.140229 -0.202884 1.616260 -1.579932 -3.065631 -0.674426 
1690489.576245 -1.308785 -0.468792 2.112702 -1.341796 -0.802334 -0.260614 0.640429 0.433545 
1690489.585609 0.858130 -0.500946 1.104845 -0.951378 0.990931 1.638826 -0.101963 -0.150489 
1690489.595678 0.942285 -2.595487 -0.121074 -0.561185 -0.770572 1.655080 -1.020801 -1.981614 
1690489.606640 1.570065 -0.470523 0.094537 2.097290 0.335916 1.035957 -0.497759 0.052079 
1690489.615139 0.938377 -0.383964 -0.641548 -1.515781 -1.929740 0.726016 -0.569285 0.609833 
1690489.625509 -0.027950 0.409606 -0.885328 0.777362 -1.812182 0.450804 -0.039662 0.506056 
1690489.635245 0.658872 -0.657140 -0.696905 0.304991 0.429017 1.513944 -0.016265 0.533637 
1690489.645733 1.590767 0.080815 -0.416561 -1.537473 1.594723 0.917560 -0.604625 0.722898 
1690489.655663 0.968338 -0.230177 -1.437725 2.055762 -1.435481 0.215517 -1.845565 0.568759 
1690489.665790 -0.710546 1.576365 1.950578 0.462593 0.304510 0.754591 0.076309 -1.230170 
1690489.676812 0.031716 0.807244 -0.619809 -0.483447 1.306288 0.112196 0.435366 -0.540959 
1690489.685372 0.319444 -1.217269 -0.968723 0.882249 0.913878 1.775964 -0.014742 0.143503 
1690489.696094 -0.348527 0.719327 0.117448 0.029440 -1.056178 0.323178 -0.338538 -0.318516 
1690489.705601 -1.074888 1.402897 -0.367263 -2.159282 0.717299 0.979525 1.534695 0.663031 
1690489.715325 1.265012 -1.350581 -0.168796 -0.335761 0.098268 -0.320398 -0.992948 0.977311 
1690489.725641 -0.705642 -1.633424 0.288414 -0.123336 -0.731729 -0.040190 1.627397 -1.149993 
1690489.735300 0.894286 1.535825 0.315662 1.023119 2.874000 0.533738 0.502697 0.973907 
1690489.745276 0.555094 -0.069085 -1.043738 -0.404954 -0.931930 -1.602756 1.215289 0.258889 
1690489.755503 0.195840 0.319345 -1.086527 0.116536 0.184533 -0.038413 -0.779763 2.175782 
1690489.766290 -0.293575 -1.854677 -1.727359 -0.185871 -1.174889 0.813153 1.002879 -0.442566 
1690489.776494 -0.890147 0.173302 -0.712562 1.870272 1.377012 -0.533329 -0.464382 -0.889513 
1690489.785610 1.276031 1.551669 3.109599 -0.251546 -0.917326 -0.204522 -0.629258 -2.452310 
1690489.795473 -1.403852 1.219128 -0.961798 -0.981370 0.261364 -0.843671 1.074161 -2.657518 
1690489.805358 0.111386 0.121767 0.073744 -2.011492 -0.476980 -0.733059 -0.031837 -0.859734 
1690489.815364 -2.268509 0.609290 -0.785549 -0.282938 -0.372328 0.108839 -0.199939 0.749179 
1690489.825878 -0.810387 -0.038135 1.425310 1.564413 -1.304651 0.849645 -0.402543 0.370472 
1690489.835647 -0.020117 0.022850 0.490031 0.166880 0.387738 0.878132 0.577364 -2.486501 
1690489.845368 -0.031261 0.106047 1.211713 0.743238 0.505761 0.749464 -0.040985 0.018307 
1690489.855409 0.988520 1.776074 -1.072712 -0.348394 -0.280653 0.440797 -1.154689 0.913202 
1690489.865399 1.289474 -1.816492 -1.686753 -0.516507 -0.263953 0.576511 -0.187498 -1.778749 
1690489.876629 0.693894 1.863048 1.285582 -0.026086 0.966029 1.258897 -2.104926 0.908386 
1690489.886048 -2.145866 -1.101471 -0.309990 -1.726410 1.023258 0.680359 0.825830 0.169887 
1690489.895856 0.270529 0.618164 -1.687208 0.172470 -1.057175 1.197746 0.444612 -1.072183 
1690489.905309 1.145412 -0.533908 0.462008 -0.051164 -1.814802 -0.065247 0.545317 -0.177220 
1690489.915264 -0.331055 -1.484325 -0.039232 0.966374 -0.708836 -1.324901 2.152954 2.928444 
1690489.926182 0.147643 1.360014 -0.074247 0.201870 0.830007 -0.220577 1.842665 0.458185 
1690489.936645 0.150631 0.493760 -1.684053 0.826224 1.255912 1.714133 -0.136533 0.662892 
1690489.945730 -0.388778 -0.075687 -1.942410 -0.151654 1.475861 -1.607353 1.027960 1.541631 
1690489.955390 0.417277 0.058032 -0.372712 -0.906325 -1.260291 0.176746 -1.209995 -0.164248 
1690489.965608 1.018795 0.572296 -0.199026 -0.171851 -1.890213 -0.946511 -1.057064 0.871954 
1690489.976360 0.375704 0.223596 -0.370793 1.338042 0.979350 0.357672 -0.268501 0.509578 
1690489.985609 0.013470 -0.732624 0.586679 0.643092 -1.167180 -1.144952 -0.009607 0.832336 
1690489.995361 0.892558 1.538174 0.314931 1.202595 1.357014 -1.252988 -1.338555 0.762893 
1690490.005290 0.448226 -0.010501 1.372664 -0.168957 -1.328557 0.563918 0.185190 1.140571 
1690490.015569 0.266264 0.105236 -1.411887 -1.279250 -1.505392 -0.467331 0.604253 0.168475 
1690490.025689 0.046059 -1.168223 -0.746976 2.034552 0.735292 0.702719 -0.776988 1.331658 
1690490.035362 -1.349974 0.097294 -0.287074 -0.114553 1.512175 -0.954671 -2.009583 -0.707779 
1690490.045390 -0.489693 2.151998 1.228555 0.383920 1.417091 0.451542 1.397156 -0.624899 
1690490.055671 0.692483 -0.173755 -0.168898 0.815100 1.333486 -2.040184 -1.323899 -0.319835 
1690490.066692 2.349127 -0.622073 -1.131816 1.633492 0.037598 0.329444 -0.811629 1.470745 
1690490.076725 -1.377685 0.436478 0.845370 1.082202 -1.390808 0.455596 -0.245767 -0.347543 
1690490.086709 0.409247 -0.736684 -1.087740 0.360136 0.290060 0.133314 0.213699 0.600135 
1690490.095589 1.849355 -1.330726 -0.059132 0.122793 -1.170419 -1.465615 -0.726112 -0.234341 
1690490.105853 0.295367 -0.760693 0.124284 -1.370224 -2.851064 -1.130554 -1.404176 -0.752493 
1690490.115384 -0.303662 -0.448588 -1.050403 1.456898 -0.724035 -0.094372 1.038762 0.424891 
1690490.126277 0.888433 0.122264 0.173848 0.573507 -0.299963 0.475056 -0.814442 1.147795 
1690490.135594 0.399293 0.777611 -0.982830 -1.013401 -0.751746 0.835048 -0.183162 -0.001953 
1690490.145395 -0.992067 -1.045095 -0.819425 1.211788 2.136244 1.514981 1.555198 -0.674799 
1690490.155355 0.828450 -0.155532 0.423110 -0.445438 -0.624662 0.281275 -0.898203 0.568665 
1690490.165324 1.742789 -0.616407 0.591711 -0.521531 -2.069991 -1.267026 0.130986 0.277150 
1690490.176447 -0.247646 -1.895954 0.965734 0.192212 1.351749 0.419214 -1.585256 -1.032529 
1690490.187074 0.048915 -0.120718 0.192834 -0.175218 2.527686 0.057416 0.544068 -1.668126 
1690490.198204 0.302070 -0.363008 0.279667 -0.439252 0.294683 1.406967 -0.655605 0.001875 
1690490.211427 -0.303368 -1.289198 -0.759503 1.982403 -2.389871 0.449976 -0.214967 -0.125134 
1690490.221311 -0.303134 -0.705896 1.314485 2.986551 -0.022360 -1.480381 -0.197065 0.859906 
1690490.229639 -0.757582 -1.184430 -0.508615 -0.918922 0.798370 0.119734 -1.759527 -0.925810 
1690490.236697 0.850748 -0.528530 1.779467 0.789404 1.328624 0.455034 -0.617869 0.423919 
1690490.245632 0.718779 1.554747 0.821985 -1.738368 -1.120455 0.760191 -0.739888 -0.954844 
1690490.255883 1.105907 0.103831 0.152886 0.343315 -0.579359 2.686633 0.839568 0.802937 
1690490.265721 -0.415144 -3.468209 1.366268 0.549558 1.023295 -0.833205 -0.721025 0.939315 
1690490.276204 -1.993868 -0.891382 -2.172605 0.254183 0.019833 -1.479384 -0.425438 -0.048396 
1690490.286210 -1.726205 -1.790707 1.889245 -1.211154 0.520764 0.166352 0.776579 0.229680 
1690490.296690 -2.246145 0.025879 0.574890 0.144965 0.048497 0.054467 1.231009 0.321747 
1690490.305393 -0.188659 -0.664913 1.539219 -0.943871 -0.775676 -0.393226 -1.545476 -0.370939 
1690490.315119 -1.741869 1.552597 1.585933 -2.171060 0.236120 0.119496 -0.145855 -1.311777 
1690490.326031 -0.051474 -0.428876 -0.467577 -2.278649 1.245253 -0.633731 0.280034 -1.701087 
1690490.338120 0.933102 0.196509 0.326507 1.622690 1.051044 -1.763364 0.702072 -0.216401 
1690490.345742 -0.779161 0.740410 0.740424 0.053053 0.990400 1.712364 -1.035970 -0.143124 
1690490.355624 -1.144867 -0.047859 0.070893 2.500848 -0.363738 -1.802564 0.326772 1.358847 
1690490.365955 1.336298 -0.006773 0.787701 0.099976 0.079426 1.832145 0.525877 -0.534836 
1690490.375900 0.488021 0.268621 0.128761 -0.762789 0.288418 -0.673114 -1.289497 0.483186 
1690490.385762 -0.778598 1.518492 1.521589 0.375395 0.733708 -1.886559 0.592605 0.848676 
1690490.395422 -2.579012 -0.315308 0.849060 -0.212894 1.556005 -0.356855 -0.787912 1.381747 
1690490.406243 0.002044 -0.571476 1.578283 0.439537 -0.665973 2.042211 0.932876 -0.145054 
1690490.415204 0.120848 0.179567 -0.141241 -0.310492 -0.853199 1.255882 1.957377 0.195225 
1690490.426714 0.055541 -0.138150 1.384516 1.498590 -0.906341 0.373517 -0.761270 0.587252 
1690490.435337 0.377684 -0.104976 -0.588969 -0.014178 1.387531 -0.896668 -1.063534 -0.453364 
1690490.445737 0.786243 0.931689 1.715797 1.907180 0.983820 -0.387223 -0.371108 1.501524 
1690490.455518 0.065497 -0.563377 -0.181977 -1.305975 -0.511697 1.149455 3.116924 0.133447 
1690490.465533 -1.192181 -0.492500 0.196472 -1.865974 1.079704 0.024914 0.274056 1.278177 
1690490.476294 0.894051 0.484694 0.093666 -0.931634 1.286261 -0.297708 0.012872 0.397039 
1690490.485954 1.881780 1.533075 1.202744 -0.862558 1.529041 2.150509 -0.100134 2.444507 
1690490.495173 -0.285228 0.451152 0.743516 0.944983 0.798213 -0.012979 -0.540044 0.784230 
1690490.505660 -0.231421 2.706260 -1.928224 -0.175525 0.110540 -0.072362 0.798003 0.995305 
1690490.515615 1.289297 -0.543258 0.268146 0.459265 0.061931 0.258717 -1.295506 -1.155643 
1690490.526147 0.017934 -0.473581 0.908783 0.331973 1.650277 -0.154314 1.278810 1.277253 
1690490.535823 0.786734 -0.248893 1.412539 -0.725938 0.969269 1.269345 -0.806560 0.224982 
1690490.546140 -0.858993 0.412572 -0.860581 -0.003945 1.265112 1.215814 -0.475709 2.007718 
1690490.555817 -0.564882 0.733985 1.306924 -1.125345 0.412041 -0.654081 -0.482588 0.867127 
1690490.565277 -0.217528 -0.146090 -0.676806 -1.409322 -0.784906 -0.509418 -0.701565 -1.042710 
1690490.576267 1.616152 -1.890526 -0.649004 1.535560 0.019177 1.116197 -1.075963 -0.491042 
1690490.585640 0.452489 0.517001 -1.079361 -0.611122 1.257331 -0.613140 -1.117276 2.170579 
1690490.595159 -0.305177 -1.518572 -1.382561 -0.229356 -1.301744 -0.245905 -0.180476 0.909708 
1690490.605740 -0.473139 -1.287943 1.099386 0.207302 -1.251939 -1.393308 0.077970 0.990311 
1690490.615188 -0.805019 -0.069020 0.896075 2.004328 -0.118562 -0.299127 -0.741754 1.478003 
1690490.625526 -0.484035 0.635455 0.472847 1.019122 -0.455320 1.403222 -0.806400 1.722358 
1690490.635188 -0.436945 -1.182583 -0.990183 -0.144577 -2.016438 1.099751 -0.593367 -0.333942 
1690490.645338 0.106106 -0.310047 0.430753 2.231952 0.107621 -0.111890 0.673337 -0.395909 
1690490.655332 0.745261 -2.437587 0.273474 2.633731 -0.003402 -0.887173 0.979156 0.470412 
1690490.665789 0.046334 1.026789 -0.213399 -0.478145 -0.190707 -0.566095 0.738904 0.974068 
1690490.676262 -0.625788 0.190711 0.577421 -1.540023 -0.255481 -0.436167 0.643971 1.401749 
1690490.686407 -0.330418 -1.407774 0.296659 -0.782484 1.554966 -1.802593 0.290886 0.409153 
1690490.695536 -0.685392 -0.392154 1.240948 -0.261715 -0.887118 0.036537 -2.005373 0.171519 
1690490.705234 -0.340635 -0.338438 0.328537 0.688008 -0.539595 1.221268 -0.228146 -2.039992 
1690490.715722 -2.097556 0.600832 -0.701115 -0.758434 0.271129 -0.847645 -0.299888 -0.383051 
1690490.725676 1.709792 -0.412319 1.128884 0.137804 0.058873 -1.147310 -0.205257 0.413290 
1690490.735210 0.229421 0.345269 -1.586526 1.241809 0.179976 -1.279263 -0.349994 0.856160 
1690490.745665 0.341732 0.009528 -0.804735 0.928058 -1.491487 -0.281672 1.414143 2.788590 
1690490.755139 0.283743 0.936369 0.972579 0.302853 0.557916 -0.048713 -0.062436 1.122871 
1690490.765432 0.357246 -1.407553 -2.461857 0.419250 -0.160444 -0.838034 0.152759 1.364613 
1690490.776477 -0.329215 0.465904 -0.887405 1.533330 0.813457 0.219103 -0.918163 0.386800 
1690490.785622 0.645420 -0.542130 -0.665696 -0.371048 0.654566 -0.195206 -1.064961 -1.346957 
1690490.795568 -0.378048 1.033410 0.213905 1.924012 0.891711 0.110169 -2.317038 0.040064 
1690490.805384 -0.218245 -0.546075 -1.032385 0.061638 2.102473 1.470945 0.019802 -0.725375 
1690490.815932 -0.807936 -0.324103 -0.165013 -0.988466 1.315551 0.075309 0.474771 -0.525478 
1690490.825944 -1.159467 -0.155783 -0.221595 -0.444487 -0.754915 0.575493 -0.023162 -0.689755 
1690490.835319 -0.493278 -0.917671 -1.079466 -1.563743 0.099353 0.305457 -1.831566 -0.228231 
1690490.845368 1.127606 -0.501882 -1.271451 -0.723294 -0.698659 0.442271 -0.533981 -1.709824 
1690490.855620 -0.752333 0.710009 0.771700 0.472763 -0.801923 -1.464233 0.614781 -0.293407 
1690490.865390 0.288122 0.079161 1.790782 1.319755 -0.281201 -0.211703 1.282056 -0.883856 
1690490.876212 1.029589 -0.622655 -1.072708 0.141148 -0.653137 -0.966598 0.986803 0.994647 
1690490.885876 -1.037691 -0.246811 0.567307 0.680678 -0.122207 -0.359442 0.694421 -0.435039 
1690490.895523 0.031963 -0.384928 0.459366 0.378147 1.301965 1.630147 -0.529491 -0.147630 
1690490.905548 0.513731 1.405909 1.086441 1.705000 -0.170261 -0.815504 0.530508 1.598737 
1690490.915774 0.424865 -0.229172 -0.764949 -0.483532 -0.146446 -0.716522 -0.421325 -0.685657 
1690490.926061 1.202699 0.587193 -0.517480 0.884189 -1.271700 0.895189 1.249099 1.727323 
1690490.935321 0.515396 -0.783883 0.862234 -0.904183 1.484267 -0.343713 -0.796572 -1.360709 
1690490.945454 -0.527283 0.589597 0.303224 2.001386 -0.458027 -1.041534 -0.065617 -0.652392 
1690490.955338 -0.269609 -0.203100 1.919401 -1.125862 -1.262770 1.061264 -0.684162 -1.122058 
1690490.965338 -0.031414 -0.606589 -1.648446 -0.873013 0.456065 -0.797771 -1.199036 -1.917745 
1690490.976115 0.428923 -0.287024 0.880738 0.510044 1.260213 -1.412465 0.344707 1.278118 
1690490.985592 0.189709 0.103963 1.846839 0.142396 -1.271679 -0.168456 1.680921 1.552234 
1690490.995481 1.506918 -0.912060 -0.531046 1.104022 -1.148531 2.576412 -0.068157 0.312860 
1690491.005553 0.294011 -0.603126 -0.164707 -1.219758 -1.085773 1.172415 0.387553 -1.076721 
1690491.016356 2.041627 -0.485972 -1.615522 -1.676900 -0.582857 0.992115 -1.334193 0.978039 
1690491.025642 -1.114914 -0.413624 -0.895584 -1.165529 -2.028241 0.554503 0.488299 -0.583172 
1690491.035219 0.157258 0.813139 -0.717969 0.677055 0.773802 -0.136283 -0.136262 -0.252872 
1690491.045490 1.494127 0.205226 0.585056 0.259005 0.683822 0.435066 -0.375763 0.061702 
1690491.055901 0.389213 0.599129 0.301526 2.447001 -0.086616 -0.910567 0.893561 -0.613607 
1690491.065576 -0.457276 0.918805 -1.390809 0.266107 -0.389080 -0.052426 -0.521778 0.024504 
1690491.076252 1.759395 0.477225 -0.312012 1.518584 0.798729 -1.368183 0.945971 -0.442512 
1690491.085939 1.483176 0.162242 0.255778 1.356810 -0.019257 -1.253535 -0.781842 0.855067 
1690491.095549 -2.412222 0.260617 0.810857 -1.085255 0.713920 0.564232 2.104550 0.705582 
1690491.105693 0.669662 -0.358888 -0.744267 0.126819 -1.832951 0.292555 -0.703896 1.858845 
1690491.115772 -0.562000 -0.743543 -0.224971 -1.098933 -0.044360 1.249891 -1.307901 -1.475092 
1690491.126580 0.297476 -0.912644 -0.318685 -1.390084 0.261409 2.830124 1.123782 -0.164193 
1690491.136562 0.142390 -0.678805 -1.077168 -0.876810 1.097148 0.596745 -0.923943 0.331364 
1690491.145304 0.593562 0.104325 0.118972 2.739654 0.263755 -2.772601 -0.466630 0.320245 
1690491.155439 1.422141 -0.829934 -1.290858 1.074672 -0.034854 -0.100848 0.585702 0.335023 
1690491.165894 0.623263 0.298221 0.229644 1.220342 -0.492202 0.042864 1.614601 0.070902 
1690491.176400 0.294533 0.277238 2.014852 0.676518 -0.341774 -0.700042 -1.506686 2.087528 
1690491.185629 -1.697074 -1.512358 0.287684 -0.677999 0.567904 1.355350 0.895330 -0.480219 
